Gen	theta_10NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGorOrang	theta_11NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGor	theta_12NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimp	theta_13NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMR	theta_14NeaDen	theta_15Yoruba_AFRSpain_EURChinese_EASPeru_AMR	theta_16Spain_EURChinese_EASPeru_AMR	theta_17Chinese_EASPeru_AMR	tau_10NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGorOrang	tau_11NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGor	tau_12NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimp	tau_13NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMR	tau_14NeaDen	tau_15Yoruba_AFRSpain_EURChinese_EASPeru_AMR	tau_16Spain_EURChinese_EASPeru_AMR	tau_17Chinese_EASPeru_AMR	lnL
32768	0.25343	0.0040375	0.0034658	0.0064296	0.0016942	0.0016193	0.00028101	0.0013445	0.011989	0.0079255	0.0071057	0.0008602	0.00085988	9.3532e-05	4.6864e-05	1.4055e-05	-16556619.088
32770	0.25393	0.0040416	0.0034659	0.0064296	0.0023119	0.0016193	0.00028101	0.0013445	0.011987	0.0079176	0.0071056	0.0008602	0.00085988	9.3532e-05	4.6864e-05	1.4055e-05	-16556319.680
32772	0.25421	0.0040413	0.0034641	0.0064296	0.0028491	0.0016193	0.00028101	0.0013445	0.01198	0.0079181	0.0071093	0.0008602	0.00085988	9.3532e-05	4.6864e-05	1.4055e-05	-16556378.563
32774	0.25446	0.0040442	0.0034593	0.0064296	0.0028443	0.0016193	0.00028101	0.00080272	0.01198	0.0079125	0.0071192	0.0008602	0.00085988	9.3532e-05	4.6864e-05	2.354e-05	-16556299.152
32776	0.25472	0.0040576	0.0034623	0.0064352	0.0029627	0.0016207	0.00028126	0.00061211	0.011995	0.0079	0.0071254	0.00086095	0.00086062	9.3613e-05	4.6905e-05	3.0924e-05	-16556587.296
32778	0.25432	0.0040609	0.0034651	0.0064352	0.0029902	0.0016207	0.00028126	0.00061211	0.011989	0.0078936	0.0071197	0.00086095	0.00086062	9.3613e-05	4.6905e-05	3.0924e-05	-16556613.144
32780	0.25487	0.0040609	0.0034726	0.0064352	0.0027997	0.0016207	0.00028126	0.00073782	0.011989	0.0078936	0.0071042	0.00086095	0.00086062	9.3613e-05	4.6905e-05	2.5655e-05	-16556662.806
32782	0.25481	0.004059	0.0034742	0.0064352	0.0024617	0.0016207	0.00028126	0.00081307	0.011989	0.0078973	0.0071009	0.00086095	0.00086062	9.3613e-05	4.6905e-05	2.5655e-05	-16556645.120
32784	0.25572	0.0040694	0.0034862	0.0064525	0.0019901	0.0016251	0.00028201	0.00081526	0.012022	0.0079195	0.0071146	0.00086327	0.00086294	9.3865e-05	4.7031e-05	2.5724e-05	-16556316.912
32786	0.25555	0.0040741	0.0034825	0.0064473	0.0019696	0.0016238	0.00028179	0.0010156	0.012012	0.0078977	0.0071106	0.00086257	0.00086224	9.3789e-05	4.6993e-05	2.0615e-05	-16556388.870
32788	0.25472	0.0040562	0.003471	0.0064334	0.0018937	0.0016203	0.00028118	0.00078211	0.011996	0.0078982	0.0071034	0.0008607	0.00086037	9.3586e-05	4.6892e-05	2.6655e-05	-16556496.025
32790	0.2538	0.0040478	0.0034681	0.0064281	0.0017797	0.001619	0.00028095	0.00078147	0.011998	0.0079017	0.0070976	0.00086	0.00085967	9.3509e-05	4.6853e-05	2.6634e-05	-16556661.743
32792	0.25321	0.004045	0.0034677	0.0064195	0.0019522	0.0016168	0.00028057	0.0010442	0.011989	0.007886	0.0070796	0.00085885	0.00085852	9.3384e-05	4.6791e-05	1.9879e-05	-16556688.445
32794	0.25313	0.0040419	0.0034695	0.0064195	0.0018148	0.0016168	0.00028057	0.00082625	0.01199	0.0078921	0.0070759	0.00085885	0.00085852	9.3384e-05	4.6791e-05	2.5123e-05	-16556711.157
32796	0.25339	0.0040431	0.0034678	0.0064195	0.0023414	0.0016168	0.00028057	0.00082625	0.011978	0.0078897	0.0070793	0.00085885	0.00085852	9.3384e-05	4.6791e-05	2.5123e-05	-16556401.463
32798	0.2534	0.0040376	0.0034657	0.0064195	0.0023233	0.0016168	0.00028057	0.00082625	0.011974	0.0079005	0.0070837	0.00085885	0.00085852	9.3384e-05	4.6791e-05	2.5123e-05	-16556491.999
32800	0.25455	0.004043	0.0034726	0.0064338	0.0022082	0.0016204	0.00028119	0.00082809	0.011996	0.0079249	0.0071011	0.00086076	0.00086043	9.3592e-05	4.6895e-05	2.5179e-05	-16556619.642
32802	0.25403	0.0040369	0.0034696	0.0064242	0.0026477	0.001618	0.00028077	0.00082685	0.011982	0.0079133	0.0070859	0.00085948	0.00085915	9.3452e-05	4.6825e-05	2.5141e-05	-16556204.210
32804	0.25414	0.0040397	0.0034702	0.0064252	0.0032687	0.0016182	0.00028082	0.0011034	0.011977	0.0079103	0.007087	0.00085961	0.00085928	9.3467e-05	4.6832e-05	1.8846e-05	-16556652.069
32806	0.25476	0.0040417	0.0034677	0.0064252	0.0031906	0.0016182	0.00028082	0.00076686	0.011977	0.0079063	0.007092	0.00085961	0.00085928	9.3467e-05	4.6832e-05	2.7116e-05	-16556763.510
32808	0.25564	0.0040449	0.003477	0.0064343	0.0033206	0.0016205	0.00028122	0.00076795	0.011994	0.0079227	0.0070931	0.00086083	0.0008605	9.36e-05	4.6899e-05	2.7155e-05	-16556433.427
32810	0.25563	0.0040519	0.0034856	0.0064515	0.0033931	0.0016249	0.00028197	0.0010729	0.012026	0.0079513	0.0071136	0.00086314	0.00086281	9.385e-05	4.7024e-05	1.9541e-05	-16556485.495
32812	0.25546	0.0040482	0.0034914	0.0064515	0.0035019	0.0016249	0.00028197	0.0010223	0.012026	0.0079585	0.0071019	0.00086314	0.00086281	9.385e-05	4.7024e-05	1.8577e-05	-16556565.085
32814	0.25497	0.0040442	0.0034856	0.0064389	0.0031603	0.0016217	0.00028142	0.00065486	0.011994	0.0079354	0.0070859	0.00086145	0.00086112	9.3667e-05	4.6932e-05	2.8887e-05	-16556794.984
32816	0.25427	0.00403	0.0034699	0.0064229	0.0027713	0.0016176	0.00028072	0.00065322	0.011973	0.0079235	0.0070825	0.0008593	0.00085897	9.3433e-05	4.6815e-05	2.8815e-05	-16556535.154
32818	0.25414	0.0040334	0.0035445	0.0064229	0.0025267	0.0016176	0.00028072	0.00087042	0.011973	0.0079169	0.0070846	0.0008593	0.00085897	9.3433e-05	4.6815e-05	2.1624e-05	-16556344.215
32820	0.25433	0.0040478	0.0035527	0.0064323	0.0026349	0.00162	0.00028113	0.0008717	0.011981	0.0079119	0.0070891	0.00086056	0.00086023	9.357e-05	4.6884e-05	2.1656e-05	-16556707.735
32822	0.2535	0.0040466	0.0036169	0.0064286	0.002741	0.0016191	0.00028097	0.0008712	0.011983	0.0079051	0.0070735	0.00086006	0.00085973	9.3516e-05	4.6857e-05	2.1644e-05	-16556400.199
32824	0.25362	0.0040453	0.0036242	0.0064286	0.0026384	0.0016191	0.00028097	0.00073325	0.011979	0.0079077	0.0070593	0.00086006	0.00085973	9.3516e-05	4.6857e-05	2.5716e-05	-16556538.433
32826	0.25427	0.00405	0.0036237	0.0064286	0.0022661	0.0016191	0.00028097	0.00073325	0.011984	0.0078985	0.0070602	0.00086006	0.00085973	9.3516e-05	4.6857e-05	2.5716e-05	-16556361.271
32828	0.25474	0.004058	0.0036371	0.0064425	0.0017662	0.0016226	0.00028157	0.00066107	0.01201	0.007917	0.0070646	0.00086192	0.00086159	9.3718e-05	4.6958e-05	2.8647e-05	-16556553.425
32830	0.25444	0.0040591	0.0035766	0.0064425	0.0018296	0.0016226	0.00028157	0.00066107	0.012002	0.0079149	0.0070644	0.00086192	0.00086159	9.3718e-05	4.6958e-05	2.8647e-05	-16556284.249
32832	0.25443	0.0040602	0.003575	0.0064303	0.0025732	0.0016195	0.00028104	0.00065983	0.011984	0.0078829	0.0070408	0.0008603	0.00085997	9.3541e-05	4.6869e-05	2.8592e-05	-16555928.682
32834	0.25431	0.0040499	0.0036893	0.0064303	0.0029412	0.0016195	0.00028104	0.00065983	0.011984	0.007903	0.0070245	0.0008603	0.00085997	9.3541e-05	4.6869e-05	2.8592e-05	-16556040.484
32836	0.25376	0.0040477	0.0036899	0.0064283	0.0030128	0.001619	0.00028095	0.00065962	0.01198	0.0079023	0.007019	0.00086002	0.00085969	9.3512e-05	4.6854e-05	2.8583e-05	-16556544.442
32838	0.25348	0.00404	0.0036804	0.0064228	0.0035798	0.0016176	0.00028072	0.0010708	0.011973	0.0079038	0.0070251	0.00085929	0.00085896	9.3432e-05	4.6815e-05	1.7578e-05	-16556693.226
32840	0.25355	0.0040398	0.0036797	0.0064228	0.0040888	0.0016176	0.00028072	0.0011139	0.011973	0.0079042	0.0070265	0.00085929	0.00085896	9.3432e-05	4.6815e-05	1.6897e-05	-16556179.522
32842	0.25401	0.0040454	0.003687	0.0064352	0.0042695	0.0016207	0.00028126	0.00067214	0.011996	0.0079238	0.0070396	0.00086095	0.00086062	9.3612e-05	4.6905e-05	2.8111e-05	-16556319.727
32844	0.25439	0.0040425	0.0036843	0.0064304	0.0042455	0.0016195	0.00028105	0.00068325	0.011983	0.0079178	0.0070344	0.00086031	0.00085998	9.3543e-05	4.687e-05	2.7613e-05	-16556401.942
32846	0.25398	0.0040474	0.0036772	0.006425	0.0047789	0.0016182	0.00028081	0.00068268	0.01198	0.0078949	0.0070361	0.00085959	0.00085926	9.3465e-05	4.6831e-05	2.759e-05	-16556354.865
32848	0.25477	0.0040538	0.0036825	0.0064352	0.0044429	0.0016207	0.00028126	0.00093098	0.012008	0.0079074	0.0070482	0.00086095	0.00086062	9.3612e-05	4.6905e-05	2.0296e-05	-16556197.721
32850	0.25526	0.0040484	0.0036749	0.0064352	0.0040774	0.0016207	0.00028126	0.00094066	0.012008	0.0079179	0.0070628	0.00086095	0.00086062	9.3612e-05	4.6905e-05	2.0087e-05	-16556161.377
32852	0.25521	0.0040373	0.0036638	0.0064226	0.0035782	0.0016176	0.0002807	0.00093881	0.01199	0.0079086	0.0070564	0.00085926	0.00085893	9.3429e-05	4.6813e-05	2.0047e-05	-16556248.996
32854	0.25604	0.0040337	0.0036622	0.0064226	0.003817	0.0016176	0.0002807	0.0012245	0.011975	0.0079156	0.0070595	0.00085926	0.00085893	9.3429e-05	4.6813e-05	1.5371e-05	-16556331.830
32856	0.25738	0.0040435	0.0036617	0.006436	0.0039098	0.0016209	0.00028129	0.001227	0.011978	0.0079294	0.0070901	0.00086106	0.00086073	9.3624e-05	4.6911e-05	1.5403e-05	-16556184.246
32858	0.25755	0.0040419	0.0035882	0.006436	0.0032376	0.0016209	0.00028129	0.001227	0.011978	0.0079327	0.0070813	0.00086106	0.00086073	9.3624e-05	4.6911e-05	1.5403e-05	-16556637.941
32860	0.25736	0.0040387	0.0035804	0.006436	0.0035054	0.0016209	0.00028129	0.00074859	0.011983	0.007939	0.0070967	0.00086106	0.00086073	9.3624e-05	4.6911e-05	2.5247e-05	-16556588.190
32862	0.25712	0.0040364	0.0035718	0.0064269	0.0034385	0.0016186	0.00028089	0.00094746	0.011958	0.0079209	0.0070938	0.00085983	0.00085951	9.3491e-05	4.6844e-05	1.9891e-05	-16556467.730
32864	0.25709	0.0040281	0.0035681	0.0064269	0.0035248	0.0016186	0.00028089	0.0007936	0.01196	0.0079372	0.0071011	0.00085983	0.00085951	9.3491e-05	4.6844e-05	2.3747e-05	-16556527.583
32866	0.2575	0.0040299	0.0035701	0.0064269	0.0032484	0.0016186	0.00028089	0.0011505	0.011965	0.0079336	0.007097	0.00085983	0.00085951	9.3491e-05	4.6844e-05	1.6381e-05	-16556513.195
32868	0.25741	0.004027	0.0035644	0.0064269	0.0035713	0.0016186	0.00028089	0.0011505	0.011972	0.0079394	0.0071084	0.00085983	0.00085951	9.3491e-05	4.6844e-05	1.6381e-05	-16556566.436
32870	0.25688	0.0040204	0.0035591	0.0064116	0.0040138	0.0016148	0.00028023	0.0011478	0.011944	0.0079146	0.0070853	0.00085779	0.00085746	9.3269e-05	4.6733e-05	1.6342e-05	-16556241.533
32872	0.25639	0.0040169	0.0035591	0.0064116	0.0046045	0.0016148	0.00028023	0.0011478	0.011949	0.0079216	0.0070853	0.00085779	0.00085746	9.3269e-05	4.6733e-05	1.6342e-05	-16556742.604
32874	0.25564	0.0040094	0.0035471	0.0064012	0.0051612	0.0016122	0.00027977	0.0011459	0.01193	0.0079106	0.0070862	0.0008564	0.00085607	9.3118e-05	4.6657e-05	1.6315e-05	-16556738.314
32876	0.25593	0.0040109	0.0035559	0.006409	0.0051801	0.0016141	0.00028011	0.0011473	0.011931	0.0079271	0.0070859	0.00085745	0.00085712	9.3232e-05	4.6714e-05	1.6335e-05	-16556459.042
32878	0.25564	0.0040107	0.0035596	0.006409	0.0048055	0.0016141	0.00028011	0.0011473	0.011936	0.0079275	0.0070786	0.00085745	0.00085712	9.3232e-05	4.6714e-05	1.6335e-05	-16556427.949
32880	0.25598	0.004011	0.0037919	0.006409	0.0045422	0.0016141	0.00028011	0.0011473	0.011936	0.0079269	0.0070723	0.00085745	0.00085712	9.3232e-05	4.6714e-05	1.6335e-05	-16556867.116
32882	0.25567	0.0040177	0.003702	0.0064169	0.004335	0.0016161	0.00028046	0.00098603	0.011952	0.0079332	0.0070811	0.0008585	0.00085818	9.3347e-05	4.6772e-05	1.9054e-05	-16556748.865
32884	0.2546	0.0040067	0.0036915	0.0064043	0.004934	0.001613	0.00027991	0.0009841	0.011934	0.0079238	0.0070735	0.00085682	0.00085649	9.3164e-05	4.668e-05	1.9016e-05	-16556530.067
32886	0.2555	0.0040134	0.0037044	0.0064199	0.004382	0.0016169	0.00028059	0.0009865	0.011963	0.0079491	0.0070831	0.00085891	0.00085858	9.339e-05	4.6794e-05	1.9063e-05	-16556254.723
32888	0.25547	0.0040167	0.0036976	0.0064199	0.004356	0.0016169	0.00028059	0.0009865	0.011957	0.0079426	0.0070963	0.00085891	0.00085858	9.339e-05	4.6794e-05	1.9063e-05	-16556608.994
32890	0.25493	0.0040101	0.0037031	0.0064199	0.0036196	0.0016169	0.00028059	0.00089341	0.011957	0.0079557	0.0070857	0.00085891	0.00085858	9.339e-05	4.6794e-05	1.9063e-05	-16556439.980
32892	0.25564	0.0040144	0.0037088	0.0064199	0.0036636	0.0016169	0.00028059	0.00089341	0.011952	0.0079471	0.0070747	0.00085891	0.00085858	9.339e-05	4.6794e-05	1.9063e-05	-16556128.222
32894	0.25502	0.0040128	0.0037047	0.0064105	0.0037656	0.0016145	0.00028018	0.0008921	0.01194	0.0079271	0.007062	0.00085765	0.00085732	9.3254e-05	4.6725e-05	1.9035e-05	-16556578.856
32896	0.25468	0.0040009	0.0036993	0.0063959	0.003678	0.0016108	0.00027954	0.00089007	0.011924	0.0079144	0.00704	0.00085569	0.00085537	9.3041e-05	4.6619e-05	1.8991e-05	-16556381.585
32898	0.25501	0.0040101	0.0037034	0.0064089	0.003954	0.0016141	0.00028011	0.00089188	0.011954	0.0079284	0.0070609	0.00085743	0.00085711	9.323e-05	4.6713e-05	1.903e-05	-16556816.792
32900	0.25569	0.0040177	0.0037152	0.006421	0.0039615	0.0016172	0.00028064	0.0010596	0.011968	0.0079433	0.0070649	0.00085905	0.00085872	9.3406e-05	4.6801e-05	1.6078e-05	-16556439.231
32902	0.25549	0.0040148	0.0037127	0.006421	0.0036589	0.0016172	0.00028064	0.0010596	0.011968	0.0079489	0.0070698	0.00085905	0.00085872	9.3406e-05	4.6801e-05	1.6078e-05	-16556493.079
32904	0.25547	0.0040157	0.0037152	0.006421	0.0032179	0.0016172	0.00028064	0.0010596	0.011968	0.0079472	0.007065	0.00085905	0.00085872	9.3406e-05	4.6801e-05	1.6078e-05	-16556217.284
32906	0.25603	0.0040162	0.0037156	0.006421	0.0029227	0.0016172	0.00028064	0.0010596	0.011968	0.0079463	0.0070642	0.00085905	0.00085872	9.3406e-05	4.6801e-05	1.6078e-05	-16556739.382
32908	0.25602	0.0040159	0.0037197	0.006428	0.0030814	0.0016189	0.00028094	0.0010607	0.011975	0.0079643	0.0070719	0.00085999	0.00085966	9.3509e-05	4.6853e-05	1.6096e-05	-16556606.597
32910	0.25575	0.0040126	0.0038449	0.006428	0.0032206	0.0016189	0.00028094	0.00086679	0.011989	0.0079708	0.0070636	0.00085999	0.00085966	9.3509e-05	4.6853e-05	2.219e-05	-16556570.544
32912	0.25558	0.0040131	0.003846	0.006428	0.0027303	0.0016189	0.00028094	0.00074986	0.011995	0.0079697	0.0070616	0.00085999	0.00085966	9.3509e-05	4.6853e-05	2.5651e-05	-16556559.941
32914	0.25633	0.004016	0.0038492	0.006428	0.0023782	0.0016189	0.00028094	0.00074986	0.011984	0.0079641	0.0070557	0.00085999	0.00085966	9.3509e-05	4.6853e-05	2.5651e-05	-16556688.258
32916	0.25591	0.0040049	0.0038402	0.0064131	0.002556	0.0016152	0.00028029	0.0010356	0.011956	0.0079491	0.0070393	0.00085799	0.00085766	9.3291e-05	4.6744e-05	1.8487e-05	-16556464.768
32918	0.25574	0.004006	0.0038455	0.0064131	0.0023726	0.0016152	0.00028029	0.0010356	0.011962	0.0079468	0.0070296	0.00085799	0.00085766	9.3291e-05	4.6744e-05	1.8487e-05	-16556377.956
32920	0.25555	0.0040068	0.0038455	0.0064131	0.0023739	0.0016152	0.00028029	0.0010356	0.011968	0.0079452	0.0070296	0.00085799	0.00085766	9.3291e-05	4.6744e-05	1.8487e-05	-16556414.215
32922	0.25549	0.0040158	0.0038554	0.0064131	0.0023498	0.0016152	0.00028029	0.00074462	0.011968	0.0079275	0.0070115	0.00085799	0.00085766	9.3291e-05	4.6744e-05	2.5711e-05	-16556445.175
32924	0.25522	0.0040134	0.0038549	0.0064022	0.0017756	0.0016124	0.00027982	0.00070864	0.011939	0.0079054	0.0069887	0.00085654	0.00085621	9.3133e-05	4.6665e-05	2.6925e-05	-16556316.854
32926	0.25488	0.004015	0.0038583	0.0064022	0.0019565	0.0016124	0.00027982	0.00084503	0.011934	0.0079023	0.0069826	0.00085654	0.00085621	9.3133e-05	4.6665e-05	2.2579e-05	-16556627.056
32928	0.25469	0.004019	0.0041474	0.0064086	0.0017943	0.0016141	0.0002801	0.00088148	0.01194	0.0079102	0.0069759	0.0008574	0.00085707	9.3226e-05	4.6712e-05	2.1689e-05	-16556562.171
32930	0.25462	0.0040182	0.0041466	0.0064073	0.0019754	0.0016137	0.00028004	0.00063469	0.011938	0.0079086	0.0069745	0.00085722	0.00085689	9.3207e-05	4.6702e-05	3.011e-05	-16555998.254
32932	0.25433	0.0040113	0.004137	0.0064073	0.0019585	0.0016137	0.00028004	0.00082648	0.011943	0.0079221	0.0069906	0.00085722	0.00085689	9.3207e-05	4.6702e-05	2.3123e-05	-16556148.364
32934	0.25446	0.0040077	0.0041277	0.0064073	0.0017423	0.0016137	0.00028004	0.00073033	0.011938	0.0079293	0.0070064	0.00085722	0.00085689	9.3207e-05	4.6702e-05	2.6167e-05	-16556349.384
32936	0.25475	0.004018	0.0041371	0.0064139	0.002034	0.0016154	0.00028033	0.0009111	0.011943	0.0079252	0.0070049	0.0008581	0.00085777	9.3303e-05	4.675e-05	2.1018e-05	-16556300.281
32938	0.25538	0.0040264	0.0041567	0.0064284	0.0025833	0.001619	0.00028096	0.00073652	0.011966	0.0079445	0.0070034	0.00086005	0.00085972	9.3514e-05	4.6856e-05	2.6119e-05	-16556225.001
32940	0.2541	0.0040177	0.0041522	0.0064145	0.0026999	0.0016155	0.00028035	0.0010278	0.011948	0.0079273	0.0069806	0.00085818	0.00085785	9.3312e-05	4.6754e-05	1.8636e-05	-16556189.569
32942	0.25287	0.0040112	0.0041493	0.0064043	0.0025206	0.0016129	0.0002799	0.0010261	0.01194	0.0079146	0.0069633	0.00085681	0.00085648	9.3162e-05	4.6679e-05	1.8606e-05	-16556114.739
32944	0.25268	0.0040097	0.0041504	0.0064084	0.0026975	0.001614	0.00028009	0.00070235	0.011942	0.0079279	0.0069703	0.00085736	0.00085704	9.3223e-05	4.671e-05	2.7219e-05	-16556290.314
32946	0.25297	0.0040136	0.004148	0.00642	0.0034711	0.0016169	0.00028059	0.00070362	0.011963	0.0079489	0.0069996	0.00085891	0.00085858	9.3391e-05	4.6794e-05	2.7268e-05	-16556329.837
32948	0.25405	0.0040179	0.0041623	0.0064329	0.0036241	0.0016202	0.00028116	0.00069418	0.011987	0.0079723	0.0070037	0.00086064	0.00086031	9.3579e-05	4.6888e-05	2.775e-05	-16556148.341
32950	0.25392	0.004017	0.0041718	0.0064329	0.0034218	0.0016202	0.00028116	0.00069418	0.011992	0.0079742	0.0069877	0.00086064	0.00086031	9.3579e-05	4.6888e-05	2.775e-05	-16556294.401
32952	0.25343	0.0040212	0.004169	0.0064329	0.0033087	0.0016202	0.00028116	0.0010058	0.011986	0.0079657	0.0069925	0.00086064	0.00086031	9.3579e-05	4.6888e-05	1.9153e-05	-16556216.135
32954	0.25279	0.004021	0.0041612	0.0064329	0.0036687	0.0016202	0.00028116	0.00064151	0.011992	0.0079662	0.0070056	0.00086064	0.00086031	9.3579e-05	4.6888e-05	3.0028e-05	-16556277.768
32956	0.25216	0.004018	0.00415	0.0064184	0.0033667	0.0016165	0.00028052	0.00064007	0.01197	0.0079363	0.0069928	0.0008587	0.00085838	9.3368e-05	4.6783e-05	2.9961e-05	-16556566.343
32958	0.25258	0.0040242	0.0041622	0.0064328	0.0033672	0.0016201	0.00028115	0.00087669	0.011991	0.0079594	0.0070036	0.00086062	0.00086029	9.3577e-05	4.6887e-05	2.1972e-05	-16556737.936
32960	0.25269	0.0040173	0.0040436	0.0064219	0.0035877	0.0016174	0.00028067	0.00075321	0.01197	0.0079463	0.006998	0.00085917	0.00085884	9.3419e-05	4.6808e-05	2.5487e-05	-16556407.955
32962	0.25251	0.0040134	0.0040497	0.0064219	0.0030555	0.0016174	0.00028067	0.00075321	0.011978	0.0079539	0.0069876	0.00085917	0.00085884	9.3419e-05	4.6808e-05	2.5487e-05	-16556532.924
32964	0.25267	0.0040134	0.0040435	0.0064219	0.0026276	0.0016174	0.00028067	0.00067525	0.011971	0.007954	0.0069982	0.00085917	0.00085884	9.3419e-05	4.6808e-05	2.843e-05	-16556723.481
32966	0.25287	0.0040121	0.0040467	0.0064219	0.0027962	0.0016174	0.00028067	0.00083115	0.011989	0.0079564	0.0069927	0.00085917	0.00085884	9.3419e-05	4.6808e-05	2.3098e-05	-16556650.466
32968	0.25226	0.0040146	0.0040406	0.0064172	0.0027503	0.0016162	0.00028047	0.0010003	0.011972	0.00794	0.006993	0.00085854	0.00085821	9.335e-05	4.6774e-05	1.9163e-05	-16556587.363
32970	0.25286	0.0040157	0.0040446	0.0064214	0.002685	0.0016173	0.00028066	0.0007369	0.011977	0.0079483	0.0069955	0.00085911	0.00085878	9.3412e-05	4.6805e-05	2.6048e-05	-16556812.544
32972	0.25286	0.0040301	0.0040541	0.0064366	0.0020667	0.0016211	0.00028132	0.00073864	0.012006	0.0079573	0.007012	0.00086114	0.00086081	9.3633e-05	4.6915e-05	2.611e-05	-16556261.676
32974	0.25271	0.0040251	0.0040541	0.0064366	0.0016118	0.0016211	0.00028132	0.00063362	0.011998	0.0079672	0.007012	0.00086114	0.00086081	9.3633e-05	4.6915e-05	3.0437e-05	-16556354.473
32976	0.25273	0.0040268	0.0040578	0.0064366	0.0015474	0.0016211	0.00028132	0.00063362	0.011991	0.0079639	0.0070057	0.00086114	0.00086081	9.3633e-05	4.6915e-05	3.0437e-05	-16556288.112
32978	0.2517	0.0040238	0.0040577	0.0064255	0.0017573	0.0016183	0.00028083	0.00063253	0.011971	0.0079424	0.0069817	0.00085965	0.00085932	9.3472e-05	4.6834e-05	3.0385e-05	-16556215.935
32980	0.25168	0.0040324	0.0040543	0.0064321	0.0017591	0.00162	0.00028112	0.00088354	0.011992	0.0079417	0.007002	0.00086054	0.00086021	9.3568e-05	4.6883e-05	2.1797e-05	-16556053.011
32982	0.25159	0.004029	0.0040608	0.0064321	0.0016333	0.00162	0.00028112	0.00062685	0.011992	0.0079485	0.0069907	0.00086054	0.00086021	9.3568e-05	4.6883e-05	3.0723e-05	-16556359.309
32984	0.2513	0.0040307	0.0040652	0.0064321	0.0014749	0.00162	0.00028112	0.00062685	0.012004	0.0079452	0.0069833	0.00086054	0.00086021	9.3568e-05	4.6883e-05	3.0723e-05	-16555995.425
32986	0.25101	0.0040262	0.004057	0.0064193	0.0015008	0.0016167	0.00028056	0.00068108	0.011972	0.0079223	0.0069693	0.00085882	0.00085849	9.3381e-05	4.6789e-05	2.8164e-05	-16555779.145
32988	0.25074	0.0040198	0.0040459	0.0064126	0.0020773	0.0016151	0.00028027	0.00079588	0.011966	0.0079184	0.0069741	0.00085793	0.0008576	9.3284e-05	4.674e-05	2.4052e-05	-16555821.346
32990	0.25058	0.004025	0.0040432	0.0064213	0.0018095	0.0016172	0.00028065	0.00089134	0.011973	0.0079295	0.0069975	0.00085909	0.00085876	9.341e-05	4.6804e-05	2.1534e-05	-16556041.886
32992	0.2509	0.0040338	0.0040574	0.0064393	0.0016942	0.0016218	0.00028144	0.00089384	0.012001	0.0079566	0.0070121	0.0008615	0.00086117	9.3672e-05	4.6935e-05	2.1594e-05	-16556534.633
32994	0.25085	0.0040338	0.0040579	0.0064393	0.0020404	0.0016218	0.00028144	0.00070042	0.012001	0.0079566	0.0070113	0.0008615	0.00086117	9.3672e-05	4.6935e-05	2.7558e-05	-16556348.031
32996	0.24966	0.0040256	0.0040473	0.0064224	0.0018778	0.0016175	0.0002807	0.0008086	0.011976	0.0079312	0.006993	0.00085924	0.00085891	9.3427e-05	4.6812e-05	2.3746e-05	-16556348.379
32998	0.24983	0.0040183	0.0040445	0.0064249	0.0024425	0.0016181	0.0002808	0.00080891	0.011978	0.0079516	0.007003	0.00085957	0.00085924	9.3462e-05	4.683e-05	2.3755e-05	-16556546.948
33000	0.24981	0.0040123	0.0040482	0.0064265	0.0023659	0.0016185	0.00028088	0.00080911	0.011973	0.0079675	0.0070002	0.00085978	0.00085945	9.3486e-05	4.6841e-05	2.3761e-05	-16556210.712
33002	0.24971	0.0040129	0.0041722	0.0064265	0.0028602	0.0016185	0.00028088	0.00080911	0.011973	0.0079664	0.0070031	0.00085978	0.00085945	9.3486e-05	4.6841e-05	2.3761e-05	-16556338.509
33004	0.24884	0.004015	0.0041773	0.0064265	0.002243	0.0016185	0.00028088	0.00080911	0.011988	0.0079622	0.0069945	0.00085978	0.00085945	9.3486e-05	4.6841e-05	2.3761e-05	-16556484.822
33006	0.24899	0.0039983	0.0041689	0.0064135	0.0020353	0.0016153	0.00028031	0.00080748	0.011964	0.0079633	0.0069804	0.00085805	0.00085773	9.3298e-05	4.6747e-05	2.3713e-05	-16556372.902
33008	0.24911	0.0039983	0.0039964	0.0064135	0.0019803	0.0016153	0.00028031	0.00080748	0.011964	0.0079633	0.0069817	0.00085805	0.00085773	9.3298e-05	4.6747e-05	2.3713e-05	-16556328.858
33010	0.24885	0.0039983	0.004076	0.0064135	0.0027244	0.0016153	0.00028031	0.00080748	0.011964	0.0079633	0.006988	0.00085805	0.00085773	9.3298e-05	4.6747e-05	2.3713e-05	-16556614.503
33012	0.24885	0.0039999	0.0040745	0.0064135	0.0032722	0.0016153	0.00028031	0.00080748	0.011964	0.00796	0.0069906	0.00085805	0.00085773	9.3298e-05	4.6747e-05	2.3713e-05	-16556294.981
